Insurer,Ward Class,Plan Type,Plan Name,Age,Premium in MA,Premium in Cash
Singlife,Private,Rider,Singlife Health Plus Private Lite,89,0,5550
Singlife,Private,Rider,Singlife Health Plus Private Lite,90,0,5672.5
Singlife,Private,Rider,Singlife Health Plus Private Lite,91,0,5791.25
Singlife,Private,Rider,Singlife Health Plus Private Lite,92,0,5912.5
Singlife,Private,Rider,Singlife Health Plus Private Lite,93,0,6032.5
Singlife,Private,Rider,Singlife Health Plus Private Lite,94,0,6152.51
Singlife,Private,Rider,Singlife Health Plus Private Lite,95,0,6276.24
Singlife,Private,Rider,Singlife Health Plus Private Lite,96,0,6395
Singlife,Private,Rider,Singlife Health Plus Private Lite,97,0,6515
Singlife,Private,Rider,Singlife Health Plus Private Lite,98,0,6636.25
Singlife,Private,Rider,Singlife Health Plus Private Lite,99,0,6757.5
Singlife,Private,Rider,Singlife Health Plus Private Lite,100,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,101,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,102,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,103,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,104,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,105,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,106,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,107,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,108,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,109,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,110,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,111,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,112,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,113,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,114,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,115,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,116,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,117,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,118,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,119,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,120,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,121,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,122,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,123,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,124,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,125,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,126,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,127,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,128,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,129,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,130,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,131,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,132,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,133,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,134,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,135,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,136,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,137,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,138,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,139,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,140,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,141,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,142,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,143,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,144,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,145,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,146,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,147,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,148,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,149,0,6878.75
Singlife,Private,Rider,Singlife Health Plus Private Lite,150,0,6878.75
Singlife,A Ward,Base,Singlife Shield Plan 2,1,89,0
Singlife,A Ward,Base,Singlife Shield Plan 2,2,90,0
Singlife,A Ward,Base,Singlife Shield Plan 2,3,91,0
Singlife,A Ward,Base,Singlife Shield Plan 2,4,92,0
Singlife,A Ward,Base,Singlife Shield Plan 2,5,93,0
Singlife,A Ward,Base,Singlife Shield Plan 2,6,94,0
Singlife,A Ward,Base,Singlife Shield Plan 2,7,95,0
Singlife,A Ward,Base,Singlife Shield Plan 2,8,96,0
Singlife,A Ward,Base,Singlife Shield Plan 2,9,97,0
Singlife,A Ward,Base,Singlife Shield Plan 2,10,98,0
Singlife,A Ward,Base,Singlife Shield Plan 2,11,99,0
Singlife,A Ward,Base,Singlife Shield Plan 2,12,100,0
Singlife,A Ward,Base,Singlife Shield Plan 2,13,101,0
Singlife,A Ward,Base,Singlife Shield Plan 2,14,102,0
Singlife,A Ward,Base,Singlife Shield Plan 2,15,104,0
Singlife,A Ward,Base,Singlife Shield Plan 2,16,105,0
Singlife,A Ward,Base,Singlife Shield Plan 2,17,106,0
Singlife,A Ward,Base,Singlife Shield Plan 2,18,108,0
Singlife,A Ward,Base,Singlife Shield Plan 2,19,109,0
Singlife,A Ward,Base,Singlife Shield Plan 2,20,110,0
Singlife,A Ward,Base,Singlife Shield Plan 2,21,112,0
Singlife,A Ward,Base,Singlife Shield Plan 2,22,113,0
Singlife,A Ward,Base,Singlife Shield Plan 2,23,114,0
Singlife,A Ward,Base,Singlife Shield Plan 2,24,115,0
Singlife,A Ward,Base,Singlife Shield Plan 2,25,116,0
Singlife,A Ward,Base,Singlife Shield Plan 2,26,117,0
Singlife,A Ward,Base,Singlife Shield Plan 2,27,118,0
Singlife,A Ward,Base,Singlife Shield Plan 2,28,119,0
Singlife,A Ward,Base,Singlife Shield Plan 2,29,120,0
Singlife,A Ward,Base,Singlife Shield Plan 2,30,121,0
Singlife,A Ward,Base,Singlife Shield Plan 2,31,173,0
Singlife,A Ward,Base,Singlife Shield Plan 2,32,174,0
Singlife,A Ward,Base,Singlife Shield Plan 2,33,175,0
Singlife,A Ward,Base,Singlife Shield Plan 2,34,176,0
Singlife,A Ward,Base,Singlife Shield Plan 2,35,178,0
Singlife,A Ward,Base,Singlife Shield Plan 2,36,179,0
Singlife,A Ward,Base,Singlife Shield Plan 2,37,180,0
Singlife,A Ward,Base,Singlife Shield Plan 2,38,182,0
Singlife,A Ward,Base,Singlife Shield Plan 2,39,183,0
Singlife,A Ward,Base,Singlife Shield Plan 2,40,184,0
Singlife,A Ward,Base,Singlife Shield Plan 2,41,319,0
Singlife,A Ward,Base,Singlife Shield Plan 2,42,320,0
Singlife,A Ward,Base,Singlife Shield Plan 2,43,322,0
Singlife,A Ward,Base,Singlife Shield Plan 2,44,323,0
Singlife,A Ward,Base,Singlife Shield Plan 2,45,324,0
Singlife,A Ward,Base,Singlife Shield Plan 2,46,348,0
Singlife,A Ward,Base,Singlife Shield Plan 2,47,349,0
Singlife,A Ward,Base,Singlife Shield Plan 2,48,350,0
Singlife,A Ward,Base,Singlife Shield Plan 2,49,351,0
Singlife,A Ward,Base,Singlife Shield Plan 2,50,352,0
Singlife,A Ward,Base,Singlife Shield Plan 2,51,478,0
Singlife,A Ward,Base,Singlife Shield Plan 2,52,479,0
Singlife,A Ward,Base,Singlife Shield Plan 2,53,480,0
Singlife,A Ward,Base,Singlife Shield Plan 2,54,481,0
Singlife,A Ward,Base,Singlife Shield Plan 2,55,482,0
Singlife,A Ward,Base,Singlife Shield Plan 2,56,505,0
Singlife,A Ward,Base,Singlife Shield Plan 2,57,506,0
Singlife,A Ward,Base,Singlife Shield Plan 2,58,507,0
Singlife,A Ward,Base,Singlife Shield Plan 2,59,509,0
Singlife,A Ward,Base,Singlife Shield Plan 2,60,510,0
Singlife,A Ward,Base,Singlife Shield Plan 2,61,600,131
Singlife,A Ward,Base,Singlife Shield Plan 2,62,600,134
Singlife,A Ward,Base,Singlife Shield Plan 2,63,600,137
Singlife,A Ward,Base,Singlife Shield Plan 2,64,600,140
Singlife,A Ward,Base,Singlife Shield Plan 2,65,600,143
Singlife,A Ward,Base,Singlife Shield Plan 2,66,600,613
Singlife,A Ward,Base,Singlife Shield Plan 2,67,600,622
Singlife,A Ward,Base,Singlife Shield Plan 2,68,600,631
Singlife,A Ward,Base,Singlife Shield Plan 2,69,600,641
Singlife,A Ward,Base,Singlife Shield Plan 2,70,600,649
Singlife,A Ward,Base,Singlife Shield Plan 2,71,900,823
Singlife,A Ward,Base,Singlife Shield Plan 2,72,900,892
Singlife,A Ward,Base,Singlife Shield Plan 2,73,900,961
Singlife,A Ward,Base,Singlife Shield Plan 2,74,900,1030
Singlife,A Ward,Base,Singlife Shield Plan 2,75,900,1100
Singlife,A Ward,Base,Singlife Shield Plan 2,76,900,1779
Singlife,A Ward,Base,Singlife Shield Plan 2,77,900,1839
Singlife,A Ward,Base,Singlife Shield Plan 2,78,900,1899
Singlife,A Ward,Base,Singlife Shield Plan 2,79,900,1959
Singlife,A Ward,Base,Singlife Shield Plan 2,80,900,2019
Singlife,A Ward,Base,Singlife Shield Plan 2,81,900,2079
Singlife,A Ward,Base,Singlife Shield Plan 2,82,900,2099
Singlife,A Ward,Base,Singlife Shield Plan 2,83,900,2120
Singlife,A Ward,Base,Singlife Shield Plan 2,84,900,2399
Singlife,A Ward,Base,Singlife Shield Plan 2,85,900,2459
Singlife,A Ward,Base,Singlife Shield Plan 2,86,900,2519
Singlife,A Ward,Base,Singlife Shield Plan 2,87,900,2579
Singlife,A Ward,Base,Singlife Shield Plan 2,88,900,2639
Singlife,A Ward,Base,Singlife Shield Plan 2,89,900,2700
Singlife,A Ward,Base,Singlife Shield Plan 2,90,900,2759
Singlife,A Ward,Base,Singlife Shield Plan 2,91,900,2819
Singlife,A Ward,Base,Singlife Shield Plan 2,92,900,2879
Singlife,A Ward,Base,Singlife Shield Plan 2,93,900,2939
Singlife,A Ward,Base,Singlife Shield Plan 2,94,900,3019
Singlife,A Ward,Base,Singlife Shield Plan 2,95,900,3099
Singlife,A Ward,Base,Singlife Shield Plan 2,96,900,3399
Singlife,A Ward,Base,Singlife Shield Plan 2,97,900,3499
Singlife,A Ward,Base,Singlife Shield Plan 2,98,900,3599
Singlife,A Ward,Base,Singlife Shield Plan 2,99,900,3699
Singlife,A Ward,Base,Singlife Shield Plan 2,100,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,101,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,102,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,103,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,104,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,105,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,106,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,107,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,108,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,109,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,110,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,111,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,112,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,113,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,114,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,115,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,116,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,117,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,118,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,119,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,120,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,121,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,122,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,123,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,124,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,125,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,126,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,127,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,128,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,129,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,130,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,131,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,132,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,133,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,134,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,135,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,136,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,137,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,138,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,139,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,140,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,141,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,142,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,143,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,144,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,145,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,146,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,147,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,148,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,149,900,3799
Singlife,A Ward,Base,Singlife Shield Plan 2,150,900,3799
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,1,0,251.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,2,0,252.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,3,0,253.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,4,0,255.01
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,5,0,256.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,6,0,257.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,7,0,258.76
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,8,0,260.01
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,9,0,261.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,10,0,262.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,11,0,263.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,12,0,267.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,13,0,268.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,14,0,271.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,15,0,272.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,16,0,273.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,17,0,276.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,18,0,277.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,19,0,280
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,20,0,283.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,21,0,312.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,22,0,315
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,23,0,316.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,24,0,320
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,25,0,321.24
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,26,0,322.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,27,0,326.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,28,0,327.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,29,0,330
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,30,0,331.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,31,0,338.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,32,0,340
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,33,0,345
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,34,0,346.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,35,0,350
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,36,0,353.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,37,0,358.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,38,0,360.01
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,39,0,365
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,40,0,366.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,41,0,490
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,42,0,501.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,43,0,505
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,44,0,506.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,45,0,523.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,46,0,536.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,47,0,543.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,48,0,548.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,49,0,555
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,50,0,561.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,51,0,676.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,52,0,677.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,53,0,680
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,54,0,681.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,55,0,682.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,56,0,875
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,57,0,876.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,58,0,877.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,59,0,880
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,60,0,883.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,61,0,1262.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,62,0,1268.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,63,0,1274.99
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,64,0,1281.25
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,65,0,1287.5
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,66,0,1723.75
Singlife,A Ward,Rider,Singlife Health Plus Public Prime Plan 2,67,0,1731.25
